Id,SalePrice
2735,132331.65721380134
2736,135557.64958602845
2737,121638.90916642178
2738,138672.53880604316
2739,158538.96574697125
2740,136072.68572266708
2741,146018.35365638466
2742,153965.7869153502
2743,154723.371580303
2744,162857.88460528656
2745,140297.43287373678
2746,137804.57663169017
2747,154001.53549113692
2748,127881.24865587773
2749,128328.96587570489
2750,127922.27434597263
2751,135097.40238961362
2752,203603.6388574236
2753,145384.15787765538
2754,204274.63617724762
2755,136105.59432007984
2756,95382.46364175934
2757,72236.34532231903
2758,86897.87304064223
2759,163475.95334951414
2760,121310.06871192282
2761,141377.20329567746
2762,143518.7112747948
2763,185877.5218718711
2764,153210.8908747454
2765,290651.04339623183
2766,127303.8437231273
2767,87234.6191073574
2768,131624.42950517646
2769,133116.73659876472
2770,142879.08242070748
2771,105914.29236480697
2772,110958.41545999877
2773,164707.7032475064
2774,140219.9533695674
2775,117216.61265048232
2776,143201.67784190967
2777,146183.62977623445
2778,105482.63368730443
2779,123082.8600018331
2780,98051.72373049601
2781,97311.89229042719
2782,95497.3300962113
2783,98143.83674965777
2784,122002.91937444142
2785,137169.91170703
2786,69090.22422223556
2787,126293.23049342554
2788,74412.23617217682
2789,174093.4615735287
2790,93758.87590003459
2791,111069.8539652819
2792,53754.44063742462
2793,154693.47168054996
2794,100944.49843987459
2795,120169.14691156417
2796,99700.48358811802
2797,194211.08193447802
2798,108240.05485738907
2799,117366.74237654137
2800,69272.1462400136
2801,112980.52308253653
2802,128823.98348058216
2803,168760.0599463413
2804,129443.0550375175
2805,99742.51353344753
2806,84288.4472373811
2807,160498.99303175762
2808,146449.41704980843
2809,131206.4823955779
2810,124743.59572956203
2811,159490.82221219933
2812,168138.6997158273
2813,156238.40297692255
2814,161842.13166048971
2815,98395.37147718862
2816,237538.88581853991
2817,155562.0295927668
2818,130593.69707228243
2819,166712.06126834793
2820,135376.72448314133
2821,105177.87216805902
2822,196333.06558088708
2823,306972.9170737981
2824,166224.55017747683
2825,150130.90964406863
2826,129725.71747148878
2827,138403.0367438072
2828,210770.984084573
2829,212382.5291132598
2830,227967.30580449183
2831,176884.97623799343
2832,237939.81233189392
2833,304098.7839776372
2834,219849.58537405476
2835,226283.05307326492
2836,191746.4743186757
2837,156712.04834281
2838,151133.66769003164
2839,172813.77675309038
2840,204632.9908946038
2841,205790.27144745784
2842,230439.77898939236
2843,148618.5707282659
2844,171059.8863974572
2845,127114.67228513668
2846,208914.48019277424
2847,208399.72179582613
2848,217743.48653172562
2849,196811.33844397997
2850,281913.12887251633
2851,215599.0849313402
2852,241014.91408920678
2853,234060.73303176046
2854,137630.82053722066
2855,199200.9907725324
2856,200249.9358936365
2857,190546.17079110967
2858,205354.25185191951
2859,106656.83796825615
2860,122137.43695269058
2861,124952.70133751295
2862,185823.50590910378
2863,127304.82950397285
2864,240603.29737994337
2865,142866.46065387316
2866,142523.00138462303
2867,97879.46931050056
2868,93902.52384508334
2869,98358.9660162852
2870,120390.48134567287
2871,84887.32388817462
2872,51003.76651568836
2873,97315.42862566555
2874,138837.13378745425
2875,113092.45573806998
2876,164490.96933529008
2877,146468.8337523866
2878,164008.51792003494
2879,133943.16239623932
2880,103648.44595460343
2881,144886.1034182391
2882,176281.66965933735
2883,193944.34466969082
2884,203459.26622726597
2885,186893.91638217488
2886,229060.4368413189
2887,100307.35610721174
2888,142427.54569259883
2889,58719.17410599577
2890,81198.00385591431
2891,136239.84340481702
2892,43173.02384076557
2893,71597.51659845785
2894,55108.23833659653
2895,322176.51537322084
2896,278933.1131339215
2897,207669.1898347498
2898,150422.8277165636
2899,215571.82805377044
2900,158538.66709241297
2901,212309.30660802108
2902,183400.70105526655
2903,331966.98963637045
2904,347563.2384438408
2905,85696.72037117301
2906,196983.49477544834
2907,114491.63984029967
2908,130026.40952741657
2909,154213.72719676726
2910,78083.20836455998
2911,83366.58868805888
2912,148136.825417385
2913,84243.8506876274
2914,80128.37406774392
2915,87441.775204059
2916,85026.6481443924
2917,165019.00793779752
2918,119034.08649802112
2919,227807.12907527748
